"imagefilepath","pred","target","score_0","score_1","score_2","score_3","score_4","score_5","score_6","score_7","score_8","score_9"
"media/images/ba3d0e206d168c1972d4.png","4","4","0.00007170360186137259","0.0007945472607389092","0.0002461840049363673","0.000014179946447256953","0.580190896987915","0.000580018269829452","0.07577425986528397","0.0015127166407182813","0.0009569438407197595","0.3398585319519043"
"media/images/156d4256b7b35794478b.png","5","5","2.8586569555955066e-7","1.6640531175227125e-9","9.392288724541231e-9","0.0005495635559782386","7.940119672866786e-8","0.9982378482818604","6.607878049180727e-7","4.128685393567366e-9","0.0011785593815147877","0.00003295498027000576"
"media/images/0b564e8770512d4cf0e3.png","9","9","0.000006552598279085942","0.003575443523004651","0.002693354617804289","0.0005858640070073307","0.19941309094429016","0.0003152092103846371","0.00012468782369978726","0.0020614981185644865","0.024447282776236534","0.7667770981788635"
"media/images/7a3a4fbf184b7c165345.png","6","6","3.232619860682462e-7","1.749106459669747e-8","6.063995670047007e-7","1.5989919388559315e-9","0.000005237303867033916","0.0000071395302256860305","0.999971866607666","2.2194820203935706e-8","1.4769275935577753e-7","0.00001469002108933637"
"media/images/78b74f146e056f9a82a7.png","1","1","0.0000011482048876132467","0.998944103717804","0.000047634162910981104","0.00008487861487083137","0.000016857002265169285","0.000002865358283088426","0.00007899721094872802","0.0000697143841534853","0.000730417319573462","0.000023479080482502468"
"media/images/afd2b22ded5bff15acdf.png","6","6","0.00044077064376324415","0.00001593006709299516","0.0004099740763194859","0.000002072330289593083","0.000038814770960016176","0.00031159992795437574","0.9987038373947144","0.000002992628424181021","0.00006215580651769415","0.000011782770343415905"
"media/images/8924c234a194d67b4277.png","1","1","0.000025493387511232868","0.9855426549911499","0.0002607840287964791","0.005227759014815092","0.00025369369541294873","0.001586108235642314","0.00034925658837892115","0.0007630019099451602","0.003923826850950718","0.0020674807019531727"
"media/images/768f17c8d3cb2e6eeb43.png","9","9","5.18109402491973e-7","3.3233524732168007e-7","0.0000018065627500618575","0.00006694580224575475","0.0004506872792262584","0.0005565449828281999","0.00001156135658675339","0.00007944060780573636","0.0003469647781457752","0.9984851479530334"
"media/images/3503b830af6d8b6ab1ff.png","5","5","2.941186494354042e-7","1.0255855720231466e-8","5.21412557574763e-9","5.901699129395865e-9","0.0000011626119658103562","0.9999382495880127","0.00005048790990258567","3.5987710589324706e-9","0.000008152539521688595","0.0000016816243260109331"
"media/images/eb1e68fc4d0b03d29ea3.png","4","4","1.8654191080713645e-8","0.000004038207407575101","6.078829528632923e-7","1.962841764679979e-7","0.9952566027641296","0.000005267769211059203","0.000008788365448708646","0.0000029641121273016324","0.004671930335462093","0.000049541522457730025"
"media/images/5e77c3daaab93830264d.png","5","5","5.166324399397126e-7","1.1912316688622582e-9","4.48085373250251e-8","0.00002295544254593551","3.96256929491301e-8","0.9992685914039612","0.0000024185283109545708","5.208835140990686e-9","0.0007028235122561455","0.0000026377606445748825"
"media/images/4ce17866b7be48355320.png","4","4","7.163293389567116e-7","0.00004273552985978313","0.000006529201073135482","0.00001586496910022106","0.997771143913269","0.0007983705727383494","0.00004803877163794823","0.000025954446755349636","0.00008494696521665901","0.0012057583080604672"
"media/images/586161572db77ddea837.png","7","7","0.0002688411914277822","0.011648903600871563","0.003441303037106991","0.01578580029308796","0.0002083596191368997","0.0013857195153832436","0.00007225047011161223","0.96293044090271","0.00019541718938853592","0.004062949679791927"
"media/images/6fd5f2fb8745c92d4e2f.png","1","1","0.000009002696060633752","0.9919002056121826","0.00025507976533845067","0.0015573104610666633","0.00022178818471729755","0.0000434297980973497","0.00012432852236088365","0.005493846256285906","0.0002272604760946706","0.00016793838585726917"
"media/images/237815aa70ae62251e27.png","9","9","0.0000010911045364991878","0.0000010014944109570934","0.000022243984858505428","5.732447903028515e-7","0.02741292305290699","0.000003846647814498283","0.00031685360590927303","0.00022708020696882159","0.00011072008783230558","0.9719036221504211"
"media/images/f827eb8e55a874371e39.png","1","1","0.00002721495729929302","0.9951268434524536","0.00048012498882599175","0.0003421947476454079","0.0003761218104045838","0.0000015868312175371102","0.000059054073062725365","0.0013348313514143229","0.001938474946655333","0.00031350328936241567"
"media/images/e4e4307181728458e669.png","5","3","0.0014240746386349201","0.03527170792222023","0.013979694806039333","0.35352596640586853","0.01364361122250557","0.4642108082771301","0.013487597927451134","0.01454365998506546","0.03004441224038601","0.0598684661090374"
"media/images/d7625e2634f33dd87f26.png","3","3","3.923552682749687e-8","5.4751772893268935e-8","0.0001920854119816795","0.9997435212135315","1.5371022510368704e-10","0.000020675583073170856","1.79404768818614e-10","1.2889480593969438e-9","0.00004316029662732035","4.840661631533294e-7"
"media/images/c6c7a48e51529b2baf4a.png","3","3","0.0001747105416143313","0.00022905027435626835","0.00035887438571080565","0.99247145652771","0.00008216474816435948","0.0016902071656659245","0.00022318617266137153","0.00012875223183073103","0.0021686810068786144","0.0024730071891099215"
"media/images/3b24fc570f634af0a600.png","4","4","0.0013954311143606901","0.00002009913259826135","0.00005659073212882504","0.00011992809595540166","0.9228256344795227","0.00895685888826847","0.0009527037036605179","0.03777911141514778","0.00023028027499094605","0.02766328491270542"
"media/images/b4ab54eaf72a93cd2cd3.png","0","0","0.9982093572616577","1.4639590517617762e-7","0.0004873618308920413","0.000007668450962228235","0.0000015759861753394944","0.00023604514717590064","0.00002132755435013678","0.0007742269663140178","0.00004824603456654586","0.00021406814630609006"
"media/images/13ed6db3f7e1d521f902.png","7","7","0.00004697206895798445","6.722659691149602e-7","0.000005110041456646286","0.0000832580408314243","0.0000010321695071979775","0.0005087156896479428","0.0000014945911743780016","0.9844985604286194","0.00006233503518160433","0.014791982248425484"
"media/images/723ea25a16b30f5e7d20.png","2","2","0.0002754375454969704","0.000006688158009637846","0.9928470253944397","0.005616040900349617","6.297694454815428e-8","0.0001886796671897173","1.3349242067306477e-7","0.0000024745127120695543","0.0010606407886371017","0.00000286153090200969"
"media/images/91662d4311068ce4324f.png","3","3","0.0000432927263318561","0.000028294507501414046","0.00042928787297569215","0.9913159608840942","2.4399172460221052e-8","0.007329570595175028","0.00000711880011294852","0.00007591482426505536","0.0000586876631132327","0.0007118858047761023"
"media/images/df7c63e055cef64f1192.png","9","9","0.0000069028997131681535","7.426739330185228e-7","0.00000744785256756586","0.000031236402719514444","0.000015013571101007983","0.000048090452764881775","0.0000041970351958298124","0.04481362923979759","0.00007604862184962258","0.9549967050552368"
"media/images/34c4cbc592356583b172.png","5","5","0.000002137931460310938","0.0000016379995031456929","0.000004483556494960794","0.0018497996497899294","3.870588471954761e-8","0.9883684515953064","0.000031429379305336624","5.3116902876126915e-8","0.009680335409939289","0.00006173253495944664"
"media/images/5f61b200a3cc8297e9f2.png","3","3","0.0017803334631025791","0.002085940446704626","0.0003451057418715209","0.8501251935958862","0.0037584814708679914","0.01776024140417576","0.12340132892131805","0.00036421415279619396","0.0000712167311576195","0.0003078939043916762"
"media/images/61e023ccb5147d2e0ab7.png","4","4","4.323350566437512e-9","2.889568406772014e-7","7.480629449219123e-9","0.0000016412491277151275","0.9906976819038391","0.000003026588956345222","1.1452844717041444e-7","0.00000339704888574488","0.00022174336481839418","0.009072063490748405"
"media/images/2ca3ddf46595f43d40aa.png","7","7","0.0000012948049743499723","0.000015255056496243924","0.00022089619596954435","0.001728349132463336","0.000005975823114567902","0.0000018729880366663565","3.1787291732143785e-7","0.9965758919715881","0.00000615409635429387","0.001444042893126607"
"media/images/ed237d89fc63e6c315bf.png","8","8","0.000004443849320523441","1.6446564643501915e-7","0.000031337986001744866","3.617504091835144e-7","1.938451816840825e-7","0.000031734372896607965","5.452379809867125e-7","2.4583889057794295e-7","0.9999182224273682","0.0000128306528495159"
"media/images/05ee94a925aa762f4bf5.png","1","1","3.2238165204034885e-7","0.9995566010475159","0.000041260933357989416","0.0001589126040926203","0.000006499671144410968","7.664705776733172e-7","0.000024014625523705035","0.000030295323085738346","0.00015744635311421007","0.000023937753212521784"
"media/images/f0dad59a82fd3ab6bc62.png","3","3","0.000009070699888980016","3.9035387544572586e-7","0.000016446529116365127","0.9827789664268494","0.0000011959087942159385","0.015430569648742676","2.8522262596197834e-7","0.000010551277227932587","0.0016514869639649987","0.00010104964894708246"
"media/images/c0a62a30858022f53632.png","4","4","0.0000014827272707407246","3.9130409845711256e-7","0.000012679662177106366","0.000001611033212611801","0.99126797914505","0.00003393282895558514","0.00004057693149661645","0.00007968517456902191","0.00010638179810484871","0.00845526996999979"
"media/images/9fc19588c63cd154e8ea.png","2","2","0.000002323318540220498","0.002327841939404607","0.9954472184181213","0.0003790265473071486","1.2119019565659528e-8","7.549457592403996e-8","0.00005361769945011474","1.0964970442728372e-7","0.001789822126738727","7.857544837008845e-9"
"media/images/3c128712350e225571ae.png","2","2","1.0646910908462814e-8","3.336100506956541e-9","0.9999006986618042","0.0000991302149486728","1.663729570777761e-11","1.0199387112663771e-8","1.1996077375897585e-7","3.719618746345077e-8","4.631100836149926e-8","4.1564376940250725e-10"
"media/images/4758dc15901d6703a979.png","4","8","9.479546747570566e-7","0.00018527847714722157","0.0000035939608551416313","0.0003478802100289613","0.8078671097755432","0.0010288386838510633","0.00002042015694314614","0.000028223654226167127","0.18495644629001617","0.005561305209994316"
"media/images/c030085b3e7f36c101f6.png","4","4","1.2543907246254093e-8","0.000001038069626702054","3.9363964532412865e-8","0.000008652474207337946","0.9944725632667542","0.0000036822389120061416","1.6453948603611934e-7","0.000005493650860444177","0.00017229710647370666","0.005336075089871883"
"media/images/d208fd778e9ed021fa01.png","4","4","0.0035993733908981085","0.02232181280851364","0.00711246021091938","0.0042982338927686214","0.8263182044029236","0.0014187642373144627","0.09901629388332367","0.023030299693346024","0.0009825426386669278","0.011901955120265484"
"media/images/b579c988f4b285196d3d.png","0","0","0.999359667301178","9.294603420251235e-10","0.000052704552217619494","0.000008076687663560733","9.436093018067027e-10","0.00054844532860443","5.798069651063997e-7","9.525820701128396e-7","0.00002950424277514685","1.937591420642093e-8"
"media/images/a115036959abd54d11a8.png","3","3","0.00009292693721363321","0.0011613918468356133","0.0018935422413051128","0.9642428159713745","0.0006425747415050864","0.015293493866920471","0.00003122185080428608","0.00013526141992770135","0.012884801253676414","0.003621982876211405"
"media/images/cc5c94aae432c353435a.png","9","9","0.00012799496471416205","0.0000012188160098958178","0.0001851944107329473","0.0008964012376964092","0.001149892807006836","0.000004311005795898382","0.0000017868461554826354","0.07175920903682709","0.0065473164431750774","0.9193267226219177"
"media/images/6e23fe6a04915244d49f.png","7","9","0.00010170476889470592","0.11218951642513275","0.000633794697932899","0.013057527132332325","0.000244972383370623","0.0032828464172780514","0.000024702312657609582","0.47177422046661377","0.044855210930109024","0.3538355529308319"
"media/images/fd7041ab49ced3752509.png","4","4","0.000003945131993532414","0.000009412340659764595","0.0005365620017983019","0.0000028594186005648226","0.917416512966156","0.000009284426596423145","0.00041719921864569187","0.0027616159059107304","0.041223637759685516","0.03761898726224899"
"media/images/fbeb97a3a465539b43a6.png","1","1","9.442543955628935e-7","0.9994576573371887","0.000023859010980231687","0.00013003226194996387","0.000056717679399298504","0.00001332268220721744","0.00009413420775672421","0.00012385573063511401","0.000047899739001877606","0.0000515784922754392"
"media/images/c275f67a70e2931dac01.png","3","3","0.0003959000459872186","0.00441770302131772","0.020350975915789604","0.9659402966499329","0.000017622460291022435","0.005142109468579292","0.000011222538887523115","0.00008779524068813771","0.003487146459519863","0.00014930956240277737"
"media/images/9b03e1dc5700a41dbd06.png","3","5","0.000025234925487893634","0.01173048559576273","0.0007102123345248401","0.9545721411705017","6.750742613803595e-7","0.028286291286349297","0.0028255281504243612","0.0001274686073884368","0.0004888492403551936","0.001233142800629139"
"media/images/09299576bb0b0c93beb0.png","1","1","0.0000011505293286973028","0.9951658248901367","0.00004799093949259259","0.002733041299507022","0.00016695128579158336","0.0000015646824067516718","0.00001075702857633587","0.0008537481189705431","0.0007809976814314723","0.00023794911976438016"
"media/images/79c28907dd1a0e710871.png","1","1","3.875334471103997e-7","0.9877723455429077","0.00008020451059564948","0.00920658465474844","0.00013500575732905418","0.00007599876698805019","0.000006433955604734365","0.00008702356717549264","0.0006188637344166636","0.0020172607619315386"
"media/images/6b631e54859779dbcf4d.png","8","8","0.000009238497113983613","0.000018207621906185523","3.286583023509593e-7","4.821361088147569e-8","7.62059698899975e-7","0.000022720578272128478","0.00004989847002434544","8.341360313579571e-8","0.9994825124740601","0.00041613992652855814"
"media/images/17e7a222eb29117b4712.png","4","4","3.814693450010509e-9","2.098980989018173e-9","9.609958624423598e-7","0.000024348932129214518","0.9999136924743652","4.0334444406653347e-7","2.729149173319456e-7","7.374594019893266e-7","0.000001365777734463336","0.00005829274596180767"
"media/images/abd7d526a3f4ee54d453.png","0","0","0.9972826242446899","9.566805658778321e-8","0.000045267883251653984","0.000005539187441172544","0.000001262481760022638","0.0008429161389358342","0.0009002079023048282","0.000003127042646156042","0.0006671749288216233","0.0002516577369533479"
"media/images/d2831feef942734adb87.png","7","7","3.8573595873003796e-8","2.3773604596044606e-7","0.000006830917754996335","0.0002014939091168344","5.133676239665874e-8","2.1439944930534693e-7","5.567227123748353e-9","0.9996528625488281","1.9658045857795514e-7","0.00013807091454509646"
"media/images/51ce7343522a47bdf79a.png","5","5","9.337435358247603e-8","9.729218125587025e-11","6.636972305074096e-9","1.4404724524297308e-8","1.0630563269942161e-11","0.9999964237213135","1.63162567901054e-7","1.4136017356669583e-10","0.000003349822009113268","3.10123873248358e-8"
"media/images/c9d4360a7aa31ab6fd13.png","0","0","0.9878974556922913","3.9113249528099914e-8","0.000021756595742772333","1.735561596660773e-7","8.275235359178623e-7","0.010911785997450352","0.0007529932772740722","4.722003552615206e-7","0.00041225561290048063","0.000002182570369768655"
"media/images/eebe8f338e1cab611ec0.png","1","1","0.0000013754790870734723","0.9993701577186584","0.0002753465960267931","0.00015037127013783902","0.00000912305767997168","0.000022972295482759364","0.000033298561902483925","0.00009022504673339427","0.000039061840652721","0.00000798668679635739"
"media/images/a17ea02c953d8fb987ad.png","2","2","0.0003598546318244189","1.1589957438218335e-8","0.9989721775054932","0.00006082571781007573","9.435581205252674e-7","4.0245961940854613e-7","0.00000936356809688732","0.0005912009510211647","0.0000015321317050620564","0.00000365709638572298"
"media/images/765b0a73d453875d4c7e.png","5","5","0.000005161421995580895","0.000005292723926686449","7.403234576486284e-7","0.0001685850293142721","3.2927104598456935e-8","0.9672109484672546","0.0003950506797991693","3.0809340501036786e-7","0.029655257239937782","0.0025586080737411976"
"media/images/6217c5ad3c1ab1384405.png","2","2","0.0017123545985668898","1.672734697422129e-7","0.9978964328765869","0.00006227571429917589","3.547442588569538e-7","0.0000014219790500646923","0.0000016383869478886481","0.0000015388197880383814","0.0003210346621926874","0.000002791847691696603"
"media/images/4731248af33e60fe7fbe.png","4","4","1.756982612732827e-7","1.3832119449830316e-8","0.0000019352401068317704","0.000004769458428199869","0.9927432537078857","0.000003629146249295445","6.75118997151003e-7","0.00002313656841579359","0.00002540732930356171","0.007197075057774782"
"media/images/b0b4c4f1b5adfc6438c9.png","7","7","7.138370961001783e-8","3.400831616318101e-8","6.720043188579439e-7","0.0000046025934352655895","2.6022699550765083e-9","0.0000015148112879614928","3.941972437360164e-8","0.999990701675415","6.290156306931749e-7","0.0000016831805851325043"
"media/images/6a4cd907436dc87f603f.png","7","7","0.0000019745668851101073","0.0000017847183926278376","0.000001048343619913794","0.0000037152549339225516","0.000002837457714122138","0.000012476732990762684","2.50634485610135e-7","0.9963198900222778","0.000010273108273395337","0.0036457490641623735"
"media/images/6d87a3ee44d564169b51.png","4","4","0.0003972617560066283","0.00017371820285916328","0.0020843034144490957","0.000009217042133968789","0.934278666973114","0.003536999225616455","0.000474269239930436","0.04972045123577118","0.00473967008292675","0.004585358779877424"
"media/images/1e61c3b562b05c9f76c0.png","4","4","0.00006095565186114982","0.0000017887931562654558","0.04653164744377136","0.000034016054996754974","0.9364721775054932","5.34371963567537e-7","0.016041774302721024","0.0006160946213640273","0.000025589053620933555","0.00021540203306358308"
"media/images/d5ccbc412b73ab110240.png","1","1","0.000004534696017799433","0.9974059462547302","0.0012964875204488635","0.000055757849622750655","0.0000051307865760463756","0.00006704073894070461","0.00027513716486282647","0.00005402236638474278","0.0008303206413984299","0.000005557281838264316"
"media/images/725ac5d39073751934f8.png","8","8","0.00007080075738485903","0.015152350068092346","0.004985043779015541","0.01171188335865736","0.0003802632272709161","0.0020564424339681864","0.000043621745135169476","0.10737224668264389","0.8143882155418396","0.04383917152881622"
"media/images/e61a9e2b0e6c6ba19b6d.png","0","0","0.9999977350234985","8.444522164863244e-11","4.911972837362555e-7","8.570780352101792e-8","1.1606917649231718e-9","5.276108367979759e-7","7.721757100398463e-8","5.197159111958172e-7","5.297857441632914e-8","4.842654561798554e-7"
"media/images/e3a80fbb0fa9e0bdca40.png","0","6","0.9350003600120544","0.00002001772190851625","0.001113934675231576","0.00020141589629929513","0.000009244178727385588","0.00785134918987751","0.05462191626429558","0.0009158438188023865","0.0000513274862896651","0.0002146610349882394"
"media/images/384be45ba6f21775b97a.png","3","3","5.749758429374197e-7","0.000014311093764263205","0.000003235934627809911","0.9784131646156311","1.9677135298934445e-7","0.020331978797912598","2.4737138915043033e-7","0.0000012445418633433292","0.00047983089461922646","0.0007552126189693809"
"media/images/995f45e70dc1644f375a.png","1","1","0.000001210207642543537","0.9985620379447937","0.0003103756462223828","0.00022979248024057597","0.00009116372530115768","5.749486149397853e-7","0.000022552578229806386","0.000670598994474858","0.00008419359073741361","0.000027520516596268862"
"media/images/42ea3bd3640af0ea9eaf.png","5","5","0.00018381253175903112","0.000004467234248295426","8.49376135647617e-7","0.00023702032922301441","0.000027161495381733403","0.8416458964347839","0.0000015327617575167096","0.10891000926494598","0.01645084284245968","0.032538291066884995"
"media/images/c80bfee598cadefd4216.png","8","8","5.607812454400118e-7","0.000003827444743365049","0.000008816772606223822","0.05269160866737366","1.933808846388274e-8","0.008686549961566925","3.196538145289196e-8","0.0002184513577958569","0.8960551023483276","0.04233499988913536"
"media/images/b261be0518f831c72556.png","8","8","0.000011085726328019518","0.0000015479216699532117","0.00005510774644790217","0.00005431633326224983","1.0029206976014393e-7","0.00014926861331332475","6.40275061414286e-7","1.2606794719260961e-8","0.9997270703315735","7.361035159192397e-7"
"media/images/4df7f32af3d5a8a9d55d.png","4","4","4.908425665917093e-9","1.6316446804776064e-10","2.554762978945746e-8","8.785387706211623e-8","0.9999505281448364","2.3682018124304705e-8","1.9420086871946296e-8","5.340796960240368e-8","0.000014860695955576375","0.00003438110070419498"
"media/images/47f5e75f7c9541929155.png","1","1","0.000022175867343321443","0.995686411857605","0.002264392329379916","0.00026876197080127895","0.00009276914352085441","0.00035582706914283335","0.00042515076347626746","0.00038005647365935147","0.0004916565958410501","0.000012811440683435649"
"media/images/62868bd14c12b8614e18.png","0","0","0.9958503246307373","0.0000011731219728972064","0.0015496298437938094","0.00009371827763970941","0.0000016181564888029243","0.0012351768091320992","0.0010962425731122494","0.000019298608094686642","0.00008601754234405234","0.00006670193397440016"
"media/images/d3936ec4f4bd0f92e204.png","0","0","0.9200074076652527","0.000005733606940339087","0.00038330271490849555","0.000011906056897714734","0.0004911525174975395","0.001620587077923119","0.0769105777144432","0.0003035484114661813","0.000022752110453438945","0.0002431717439321801"
"media/images/745d4c273586f07bd72c.png","8","8","0.026959866285324097","0.00002168993523810059","0.13788820803165436","0.006932980380952358","0.0005870388122275472","0.00032285641646012664","0.00620352104306221","0.000009340867109131068","0.7533778548240662","0.06769660115242004"
"media/images/e56bd994de726869fa24.png","3","3","3.1581603110453216e-8","6.108714387664804e-7","0.0000023402737951983","0.9998243451118469","4.903665740130236e-7","0.000016039013644331135","2.767076345833175e-8","0.000006448603016906418","0.00004063219603267498","0.00010914351878454909"
"media/images/9f9fcb248110e70dfff2.png","3","3","1.7658793183272792e-7","0.000002750059138634242","0.00026155574596486986","0.9950665235519409","3.494245959245745e-8","0.000012778373275068589","3.0044118304317635e-9","2.7387651257981815e-8","0.004630631767213345","0.000025505580197204836"
"media/images/e8cc169990d69d1224eb.png","7","7","0.000007703365554334596","0.000014181621736497618","0.0010511946165934205","0.0011467555304989219","0.00003613424632931128","5.334736101758608e-7","5.3060510651903314e-8","0.9973847270011902","0.00015720540250185877","0.00020143380970694125"
"media/images/d27a302185d5661a69f2.png","3","3","0.0016411102842539549","0.0009478590218350291","0.02512507140636444","0.9623317122459412","0.000564736663363874","0.0015832965727895498","0.00001802112819859758","0.0021429990883916616","0.004759715870022774","0.0008855549385771155"
"media/images/ce5df4070f8a00ac1ca5.png","8","8","0.00005733357829740271","0.004914422985166311","0.001761138904839754","0.00048780880752019584","0.00008292744314530864","0.002341925399377942","0.0014547968748956919","0.00000690262095304206","0.9888478517532349","0.0000450487932539545"
"media/images/ca240cefb584deddb91d.png","0","0","0.9989223480224609","1.044309172471003e-7","0.0001452317665098235","0.0000010084278301292215","6.341855964819842e-7","0.0005731605924665928","0.0003384793526493013","6.837935870862566e-7","0.000017367523469147272","0.000001029056988954835"
"media/images/ad76bbdee4ed2b6d315a.png","4","9","0.0000022297733721643453","0.0006410415517166257","0.00007947318954393268","0.0003872004454024136","0.6981000304222107","0.00007837773591745645","0.000033835975045803934","0.0008317749015986919","0.0010387320071458817","0.2988072633743286"
"media/images/4fad85e5e3903e65a376.png","4","4","0.00001947675809788052","0.000002012137201745645","0.000782353337854147","1.5168917855135078e-7","0.9981381893157959","0.00008931267802836373","0.0004924479289911687","0.000033925400202861056","0.000055238877394003794","0.0003868883941322565"
"media/images/79899c8ea4a80e1ea29f.png","5","5","2.1714328113375814e-7","7.958279724107342e-8","8.025334352623759e-8","0.000017919404854183085","3.540021609182986e-9","0.9963523149490356","0.0000023064126253302675","4.39594352030781e-8","0.003624966833740473","0.0000020898214643239044"
